
525107.1256	9523723.9189	271.7300
525107.5167	9523695.3311	269.3300
525107.7950	9523701.7489	269.6600
525109.2665	9523785.4440	282.0000
525109.3273	9523786.8885	281.9700
525109.3288	9523786.0459	280.7900
525109.4069	9523788.9237	282.0400
525111.3175	9523682.5041	269.3500
525111.5581	9523728.0479	272.7800
525112.5372	9523748.2162	274.7800
525112.7556	9523693.3330	269.4500
525112.7623	9523776.5073	281.9600
525113.3215	9523679.3185	269.2200
525113.9882	9523760.6519	281.8700
525113.9997	9523756.4533	281.6200
525114.7550	9523764.0913	281.8900
525115.0613	9523754.3117	281.1800
525115.2845	9523704.9090	269.8800
525117.5073	9523713.3492	270.6800
525118.0419	9523716.0933	271.9000
525119.0538	9523785.1770	281.4700
525119.1086	9523785.2912	281.6500
525119.1510	9523778.9834	281.7200
525119.4121	9523676.3869	269.1500
525119.7191	9523782.2463	281.5100
525119.8172	9523677.9038	269.2300
525120.4620	9523732.6189	273.1300
525120.4971	9523776.0205	281.7600
525120.5289	9523733.9965	273.2300
525120.6839	9523770.1387	281.8000
525120.6845	9523727.5474	273.1300
525120.7706	9523776.4634	281.7300
525120.9414	9523732.5676	273.1800
525121.1605	9523692.8688	269.8300
525122.2344	9523705.9890	270.2300
525123.0099	9523763.9996	281.6300
525123.5613	9523764.0314	281.6000
525123.6321	9523763.9300	280.9000
525123.6408	9523763.4322	280.9000
525123.7430	9523763.3135	281.5500
525124.0839	9523712.7769	270.6600
525124.2842	9523717.0548	272.3100
525124.4259	9523776.9044	281.5800
525124.4899	9523777.6854	280.6100
525124.4946	9523777.7723	281.3500
525124.5107	9523776.9745	280.6100
525124.5624	9523776.7900	281.5400
525124.8333	9523675.5924	269.3500
525124.8766	9523716.7621	272.3400
525125.1669	9523764.2114	281.6000
525125.8723	9523724.0523	272.3300
525125.9368	9523721.6087	272.2100
525126.2186	9523718.3819	272.1500
525126.2741	9523690.2273	269.8700
525126.8603	9523720.0055	272.1800
525126.9341	9523789.0033	281.4300
525127.1550	9523739.5713	274.1900
525127.2523	9523786.3430	280.2100
525127.3520	9523785.5488	281.1800
525127.8568	9523703.7168	270.4300
525128.5174	9523758.3922	281.6700
525128.7829	9523751.0579	281.1400
525129.4999	9523716.6581	271.5100
525130.8678	9523785.8797	281.2600
525130.9040	9523785.7801	281.0900
525131.1809	9523779.5521	281.3200
525132.0048	9523782.8465	281.0800
525132.4305	9523682.4899	269.4200
525133.1853	9523759.1858	281.4700
525133.4177	9523777.4241	281.2500
525133.8480	9523762.2168	281.2800
525134.9230	9523646.8051	265.5700
525135.1684	9523703.9594	270.1600
525135.1975	9523643.0302	265.0200
525135.2083	9523764.8283	281.2600
525135.2551	9523643.3655	264.8900
525135.3599	9523644.5847	264.8800
525135.9896	9523640.5414	265.3300
525137.1684	9523669.9876	268.9200
525137.7421	9523717.1593	272.1800
525138.9590	9523655.4684	267.5400
525139.3293	9523644.8259	265.2700
525140.2681	9523745.5846	279.6600
525140.5929	9523790.5965	280.9800
525140.6968	9523679.7885	268.9800
525141.0311	9523786.9755	280.7400
525141.0426	9523653.1977	266.4000
525141.0844	9523788.4456	280.9000
525141.1754	9523787.6780	279.6500
525141.3313	9523687.3877	269.4700
525141.4003	9523651.3780	266.2600
525141.5772	9523641.3509	265.3500
525141.6939	9523686.7964	269.2600
525141.8013	9523755.3765	280.9000
525142.3445	9523764.7242	280.3100
525142.3593	9523764.6243	280.9800
525142.3866	9523765.2922	280.9900
525142.3982	9523765.1948	280.3100
525142.6033	9523761.3972	280.8900
525143.6673	9523653.4629	266.1500
525143.9664	9523779.3647	279.9500
525143.9983	9523779.4421	280.6800
525144.0441	9523778.7465	279.9400
525144.1533	9523719.6655	272.9200
525144.2548	9523778.6354	280.8600
525144.3745	9523787.4551	280.7900
525144.3929	9523787.3260	280.6200
525144.4170	9523657.0914	267.5900
525144.5065	9523765.6174	280.9600
525144.7193	9523692.2590	269.4700
525144.8012	9523644.7322	265.7500
525145.1005	9523724.7712	272.7900
